image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00085_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00085_depth_50_light_rain_8PM.txt,50.0,7.16495609,39,40,0.01421283,0.02515723,0.00035756,0.975,0.43458455,0.56603774,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00086_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00086_depth_50_light_rain_8PM.txt,50.0,7.55918407,40,36,0.01457726,0.02264151,0.00033005,1.11111111,0.45043732,0.33081761,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00087_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00087_depth_50_light_rain_8PM.txt,50.0,4.73139048,40,20,0.01457726,0.01257862,0.00018336,2.0,0.73177843,0.66666667,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00088_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00088_depth_50_light_rain_8PM.txt,50.0,6.42612696,31,35,0.01129738,0.02201258,0.00024868,0.88571429,0.5566691,0.79591195,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00089_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00089_depth_50_light_rain_8PM.txt,50.0,2.99969387,43,44,0.01567055,0.02767296,0.00043365,0.97727273,0.34238338,0.81823899,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00090_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00090_depth_50_light_rain_8PM.txt,50.0,8.61095715,44,15,0.01603499,0.00943396,0.00015127,2.93333333,0.65342566,0.50849057,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00091_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00091_depth_50_light_rain_8PM.txt,50.0,6.89420414,37,27,0.01348397,0.01698113,0.00022897,1.37037037,0.45207726,0.61603774,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00092_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00092_depth_50_light_rain_8PM.txt,50.0,7.2551918,31,35,0.01129738,0.02201258,0.00024868,0.88571429,0.38210641,0.32295597,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00093_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00093_depth_50_light_rain_8PM.txt,50.0,2.66731024,34,25,0.01239067,0.01572327,0.00019482,1.36,0.51421283,0.77075472,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00094_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00094_depth_50_light_rain_8PM.txt,50.0,6.31064796,34,19,0.01239067,0.01194969,0.00014806,1.78947368,0.3691691,0.2581761,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00095_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00095_depth_50_light_rain_8PM.txt,50.0,5.92873192,45,45,0.01639942,0.02830189,0.00046413,1.0,0.35477405,0.84371069,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00096_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00096_depth_50_light_rain_8PM.txt,50.0,4.09042978,38,37,0.0138484,0.02327044,0.00032226,1.02702703,0.53790087,0.21289308,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00097_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00097_depth_50_light_rain_8PM.txt,50.0,8.48337936,39,16,0.01421283,0.01006289,0.00014302,2.4375,0.43458455,0.41320755,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00098_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00098_depth_50_light_rain_8PM.txt,50.0,13.89373207,33,19,0.01202624,0.01194969,0.00014371,1.73684211,0.53261662,0.49150943,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00099_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00099_depth_50_light_rain_8PM.txt,50.0,4.76221848,38,27,0.0138484,0.01698113,0.00023516,1.40740741,0.27113703,0.44622642,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00100_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00100_depth_50_light_rain_8PM.txt,50.0,23.47013474,46,12,0.01676385,0.00754717,0.00012652,3.83333333,0.31851312,0.32075472,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00101_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00101_depth_50_light_rain_8PM.txt,50.0,9.35230827,40,21,0.01457726,0.01320755,0.00019253,1.9047619,0.25874636,0.52987421,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00102_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00102_depth_50_light_rain_8PM.txt,50.0,3.46381593,33,33,0.01202624,0.02075472,0.0002496,1.0,0.49435131,0.76320755,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00103_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00103_depth_50_light_rain_8PM.txt,50.0,7.49586296,36,17,0.01311953,0.01069182,0.00014027,2.11764706,0.55940233,0.35377358,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00104_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00104_depth_50_light_rain_8PM.txt,50.0,4.28620481,33,29,0.01202624,0.01823899,0.00021935,1.13793103,0.40980321,0.56761006,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00105_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00105_depth_50_light_rain_8PM.txt,50.0,30.65956688,29,10,0.01056851,0.00628931,6.647e-05,2.9,0.50564869,0.69308176,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00106_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00106_depth_50_light_rain_8PM.txt,50.0,42.25501633,41,11,0.01494169,0.00691824,0.00010337,3.72727273,0.65579446,0.54496855,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00107_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00107_depth_50_light_rain_8PM.txt,50.0,10.33427715,38,27,0.0138484,0.01698113,0.00023516,1.40740741,0.35860058,0.68144654,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00108_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00108_depth_50_light_rain_8PM.txt,50.0,5.63077021,40,8,0.01457726,0.00503145,7.334e-05,5.0,0.47558309,0.59622642,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00109_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00109_depth_50_light_rain_8PM.txt,50.0,4.54553652,37,41,0.01348397,0.02578616,0.0003477,0.90243902,0.4837828,0.72798742,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00110_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00110_depth_50_light_rain_8PM.txt,50.0,4.39380455,35,19,0.0127551,0.01194969,0.00015242,1.84210526,0.57671283,0.2336478,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00111_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00111_depth_50_light_rain_8PM.txt,50.0,7.09611893,41,45,0.01494169,0.02830189,0.00042288,0.91111111,0.44661079,0.73993711,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00112_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00112_depth_50_light_rain_8PM.txt,50.0,3.81133628,41,29,0.01494169,0.01823899,0.00027252,1.4137931,0.61789359,0.38081761,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00113_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00113_depth_50_light_rain_8PM.txt,50.0,5.96873999,35,37,0.0127551,0.02327044,0.00029682,0.94594595,0.54026968,0.47515723,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00114_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00114_depth_50_light_rain_8PM.txt,50.0,2.876894,38,40,0.0138484,0.02515723,0.00034839,0.95,0.50655977,0.74339623,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00115_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00115_depth_50_light_rain_8PM.txt,50.0,4.29088259,42,43,0.01530612,0.02704403,0.00041394,0.97674419,0.50874636,0.78962264,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00116_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00116_depth_50_light_rain_8PM.txt,50.0,6.3493824,48,10,0.01749271,0.00628931,0.00011002,4.8,0.24890671,0.46918239,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00117_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00117_depth_50_light_rain_8PM.txt,50.0,11.34926987,36,13,0.01311953,0.0081761,0.00010727,2.76923077,0.39686589,0.61855346,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00118_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00118_depth_50_light_rain_8PM.txt,50.0,5.51323175,40,22,0.01457726,0.01383648,0.0002017,1.81818182,0.65706997,0.44591195,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00119_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00119_depth_50_light_rain_8PM.txt,50.0,5.98327589,43,39,0.01567055,0.0245283,0.00038437,1.1025641,0.60040087,0.49339623,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00120_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00120_depth_50_light_rain_8PM.txt,50.0,3.15526676,43,29,0.01567055,0.01823899,0.00028582,1.48275862,0.37700437,0.25062893,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00121_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00121_depth_50_light_rain_8PM.txt,50.0,18.56012726,42,15,0.01530612,0.00943396,0.0001444,2.8,0.33199708,0.30974843,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00122_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00122_depth_50_light_rain_8PM.txt,50.0,4.59192848,33,36,0.01202624,0.02264151,0.00027229,0.91666667,0.33764577,0.28113208,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00123_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00123_depth_50_light_rain_8PM.txt,50.0,4.17353916,42,37,0.01530612,0.02327044,0.00035618,1.13513514,0.38411079,0.63805031,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00124_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00124_depth_50_light_rain_8PM.txt,50.0,30.01354027,44,10,0.01603499,0.00628931,0.00010085,4.4,0.65379009,0.67610063,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00125_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00125_depth_50_light_rain_8PM.txt,50.0,4.64923143,42,28,0.01530612,0.01761006,0.00026954,1.5,0.32142857,0.26981132,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00126_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00126_depth_50_light_rain_8PM.txt,50.0,24.68479156,42,16,0.01530612,0.01006289,0.00015402,2.625,0.50510204,0.62201258,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00127_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00127_depth_50_light_rain_8PM.txt,50.0,2.81619954,43,29,0.01567055,0.01823899,0.00028582,1.48275862,0.37991983,0.57704403,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00128_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00128_depth_50_light_rain_8PM.txt,50.0,8.18245125,39,38,0.01421283,0.02389937,0.00033968,1.02631579,0.38283528,0.46981132,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00129_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00129_depth_50_light_rain_8PM.txt,50.0,7.72319221,47,27,0.01712828,0.01698113,0.00029086,1.74074074,0.66818513,0.50345912,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00130_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00130_depth_50_light_rain_8PM.txt,50.0,5.27796316,43,43,0.01567055,0.02704403,0.00042379,1.0,0.4039723,0.77955975,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00131_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00131_depth_50_light_rain_8PM.txt,50.0,11.33877659,44,31,0.01603499,0.01949686,0.00031263,1.41935484,0.46246356,0.63742138,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00132_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00132_depth_50_light_rain_8PM.txt,50.0,4.04767418,43,24,0.01567055,0.01509434,0.00023654,1.79166667,0.3055758,0.64842767,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00133_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00133_depth_50_light_rain_8PM.txt,50.0,8.54122829,37,28,0.01348397,0.01761006,0.00023745,1.32142857,0.49690233,0.21572327,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00134_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00134_depth_50_light_rain_8PM.txt,50.0,5.41894865,44,42,0.01603499,0.02641509,0.00042357,1.04761905,0.44606414,0.63647799,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00135_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00135_depth_50_light_rain_8PM.txt,50.0,11.31767368,48,21,0.01749271,0.01320755,0.00023104,2.28571429,0.74963557,0.84245283,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00136_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00136_depth_50_light_rain_8PM.txt,50.0,16.10149956,55,21,0.02004373,0.01320755,0.00026473,2.61904762,0.73050292,0.8418239,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00137_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00137_depth_50_light_rain_8PM.txt,50.0,4.39268112,44,45,0.01603499,0.02830189,0.00045382,0.97777778,0.45991254,0.24496855,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00138_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00138_depth_50_light_rain_8PM.txt,50.0,5.36221123,39,19,0.01421283,0.01194969,0.00016984,2.05263158,0.72066327,0.77641509,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00139_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00139_depth_50_light_rain_8PM.txt,50.0,4.60665941,37,23,0.01348397,0.01446541,0.00019505,1.60869565,0.44588192,0.42232704,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00140_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00140_depth_50_light_rain_8PM.txt,50.0,13.77728462,33,21,0.01202624,0.01320755,0.00015884,1.57142857,0.46337464,0.46949686,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00141_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00141_depth_50_light_rain_8PM.txt,50.0,2.51055622,40,38,0.01457726,0.02389937,0.00034839,1.05263158,0.3483965,0.83836478,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00142_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00142_depth_50_light_rain_8PM.txt,50.0,13.29839134,35,13,0.0127551,0.0081761,0.00010429,2.69230769,0.42838921,0.57389937,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00143_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00143_depth_50_light_rain_8PM.txt,50.0,12.95232964,55,11,0.02004373,0.00691824,0.00013867,5.0,0.73451166,0.71477987,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00144_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00144_depth_50_light_rain_8PM.txt,50.0,1.40749168,45,9,0.01639942,0.00566038,9.283e-05,5.0,0.37955539,0.76257862,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00145_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00145_depth_50_light_rain_8PM.txt,50.0,4.26712799,51,16,0.01858601,0.01006289,0.00018703,3.1875,0.31468659,0.70754717,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00146_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00146_depth_50_light_rain_8PM.txt,50.0,9.98677921,43,20,0.01567055,0.01257862,0.00019711,2.15,0.4247449,0.43207547,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00147_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00147_depth_50_light_rain_8PM.txt,50.0,19.99938011,42,11,0.01530612,0.00691824,0.00010589,3.81818182,0.64613703,0.57641509,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00148_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00148_depth_50_light_rain_8PM.txt,50.0,4.10563231,50,9,0.01822157,0.00566038,0.00010314,5.55555556,0.25983965,0.49213836,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00149_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00149_depth_50_light_rain_8PM.txt,50.0,13.66961288,41,24,0.01494169,0.01509434,0.00022553,1.70833333,0.70462828,0.30440252,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00150_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00150_depth_50_light_rain_8PM.txt,50.0,6.31864023,35,32,0.0127551,0.02012579,0.00025671,1.09375,0.39303936,0.58616352,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00151_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00151_depth_50_light_rain_8PM.txt,50.0,25.30469322,42,11,0.01530612,0.00691824,0.00010589,3.81818182,0.4351312,0.32044025,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00152_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00152_depth_50_light_rain_8PM.txt,50.0,2.6783278,45,26,0.01639942,0.0163522,0.00026817,1.73076923,0.30411808,0.65157233,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00153_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00153_depth_50_light_rain_8PM.txt,50.0,4.81091309,35,23,0.0127551,0.01446541,0.00018451,1.52173913,0.51257289,0.76572327,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00154_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00154_depth_50_light_rain_8PM.txt,50.0,16.71456718,40,15,0.01457726,0.00943396,0.00013752,2.66666667,0.50473761,0.34056604,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00155_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00155_depth_50_light_rain_8PM.txt,50.0,6.64334202,45,38,0.01639942,0.02389937,0.00039194,1.18421053,0.40834548,0.58427673,light_rain,8PM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00156_depth_50_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\light_rain\8PM\HighresScreenshot00156_depth_50_light_rain_8PM.txt,50.0,4.76394176,40,27,0.01457726,0.01698113,0.00024754,1.48148148,0.51093294,0.45377358,light_rain,8PM
