image_path,label_path,stratum_key,true_distance_m,weather,time_of_day,num_jitter_boxes,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_expand_4x__bbox_midpoint__object_depth__jitter_median,bbox_expand_4x__bbox_midpoint__object_depth__jitter_std,bbox_expand_4x__bbox_mean__object_depth__jitter_median,bbox_expand_4x__bbox_mean__object_depth__jitter_std,bbox_expand_4x__inner50_median__object_depth__jitter_median,bbox_expand_4x__inner50_median__object_depth__jitter_std,bbox_expand_2x__bbox_midpoint__object_depth__jitter_median,bbox_expand_2x__bbox_midpoint__object_depth__jitter_std,bbox_expand_2x__bbox_mean__object_depth__jitter_median,bbox_expand_2x__bbox_mean__object_depth__jitter_std,bbox_expand_2x__inner50_median__object_depth__jitter_median,bbox_expand_2x__inner50_median__object_depth__jitter_std,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_median,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_std,bbox_expand_1_5x__bbox_mean__object_depth__jitter_median,bbox_expand_1_5x__bbox_mean__object_depth__jitter_std,bbox_expand_1_5x__inner50_median__object_depth__jitter_median,bbox_expand_1_5x__inner50_median__object_depth__jitter_std,bbox_only__bbox_midpoint__object_depth__jitter_median,bbox_only__bbox_midpoint__object_depth__jitter_std,bbox_only__bbox_mean__object_depth__jitter_median,bbox_only__bbox_mean__object_depth__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,bbox_only__inner50_median__object_depth__jitter_std
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00587_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00587_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,91.0,4.27617987,40.0,2.13808994,0.03316327,0.00155837,0.02515723,0.00134471,0.0008343,8.386e-05,2.275,0.01490078,0.63210641,0.00136358,0.2427673,0.00100853,13.47806549,0.09193931,24.42120934,0.58356963,13.95549679,0.09728799,11.39124489,0.16120254,21.09848976,0.57531853,11.85318184,0.10291807,4.49662876,0.09925014,7.22452354,0.17609591,4.70910406,0.07938844,1.73243785,0.01351248,2.20917392,0.01842646,1.84881699,0.00566763
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00588_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00588_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,93.0,4.27617987,30.0,1.06904497,0.03389213,0.00155837,0.01886792,0.00067236,0.00063947,5.222e-05,3.1,0.03226562,0.32707726,0.00136358,0.44779874,0.00067236,8.63712502,0.01484882,61.69561005,3.37735203,8.70501804,0.00898719,6.70568943,0.03400064,49.50521469,2.75541852,6.83207083,0.03495491,4.73831987,0.05301083,35.26982117,1.93692069,4.87648773,0.04269907,1.75862062,0.00104496,1.77563405,0.00249665,1.75930953,0.00048189
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00589_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00589_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,126.0,5.34522484,74.0,3.2071349,0.04591837,0.00194797,0.04654088,0.00201707,0.00213708,0.00018339,1.7027027,0.00157581,0.77113703,0.00194797,0.83899371,0.00201707,4.00771618,0.01839072,11.10712433,0.15102971,4.11358547,0.02171284,5.23937368,0.07284186,9.7324028,0.11663554,5.43064976,0.03035666,3.49859881,0.04215352,6.04585171,0.06910459,3.62674999,0.03021362,3.03775024,0.01535372,3.65533829,0.02523337,3.18006802,0.01301306
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00590_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00590_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,97.0,4.27617987,24.0,1.06904497,0.03534985,0.00155837,0.01509434,0.00067236,0.00053358,4.732e-05,4.04166667,0.00187359,0.43422012,0.00155837,0.39748428,0.00067236,6.54259539,0.02698813,14.75410461,0.84770647,6.64539146,0.02665516,4.51429415,0.02277743,10.77881527,0.60054768,4.64172888,0.02715938,3.40698886,0.03504117,6.70482826,0.24575739,3.66190004,0.0301056,1.32058048,0.0021272,1.35973275,0.00276789,1.32653761,0.00088622
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00591_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00591_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,93.0,4.27617987,74.0,3.2071349,0.03389213,0.00155837,0.04654088,0.00201707,0.00157737,0.00014098,1.25675676,0.0033486,0.37773324,0.00136358,0.28993711,0.00201707,7.94390154,0.03849325,14.86215878,0.22638126,8.06034279,0.12159216,3.27957296,0.03775529,4.80086756,0.08034348,3.48248053,0.07613692,4.253932,0.02640884,6.06479311,0.07938709,4.61382389,0.10588155,3.93618202,0.01427535,4.74477482,0.02050058,4.17187786,0.02704885
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00592_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00592_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,99.0,4.27617987,107.0,4.27617987,0.03607872,0.00155837,0.0672956,0.00268942,0.00242794,0.00020201,0.92523364,0.00301077,0.53516764,0.00155837,0.2663522,0.0030256,1.11346805,0.00096681,1.11336255,0.00077571,1.11346805,0.00089985,1.54489362,0.00129066,1.54562902,0.0003922,1.54489362,0.0011197,1.2175951,0.0019538,1.21527755,0.00108383,1.21648514,0.00159771,0.92783272,0.00131577,0.92374241,0.0012638,0.92577314,0.00106854
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00593_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00593_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,105.0,4.27617987,89.0,4.27617987,0.03826531,0.00155837,0.05597484,0.00268942,0.00214189,0.00019026,1.17977528,0.00873311,0.42984694,0.00155837,0.67012579,0.00235324,15.77313232,0.17438291,17.12922096,0.15419453,16.70412636,0.11459943,5.99414396,0.13730009,7.67541456,0.08116249,7.41734791,0.0753834,3.02415109,0.03262394,3.00845337,0.04647675,3.04374814,0.04232877,1.39460051,0.00729641,1.43742597,0.0132258,1.4266001,0.01060212
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00594_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00594_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,100.0,4.27617987,82.0,3.2071349,0.03644315,0.00155837,0.05157233,0.00201707,0.00187946,0.00015396,1.2195122,0.00448422,0.49744898,0.00155837,0.39119497,0.00235324,4.45626736,0.01310785,5.13889599,0.02119939,4.96966124,0.19324346,2.71133351,0.02491201,3.57533479,0.02792045,3.32595587,0.24208606,1.84277129,0.01850216,2.56694531,0.02656056,2.3317008,0.20139986,2.39632678,0.00664719,2.77763224,0.01792771,2.61837435,0.03303216
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00595_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00595_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,99.0,4.27617987,86.0,3.2071349,0.03607872,0.00155837,0.05408805,0.00201707,0.00195143,0.00015714,1.15116279,0.00683864,0.50018222,0.00155837,0.55283019,0.00235324,3.03597689,0.02950088,3.17071843,0.01233104,3.14268851,0.03341208,3.33993793,0.05368379,4.70503902,0.02621645,4.23416138,0.16378572,2.28103447,0.05112348,3.09715796,0.01797308,2.92879796,0.07091656,1.41777861,0.01367871,1.7541554,0.00952365,1.55688405,0.01496162
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00596_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00596_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,105.0,4.27617987,27.0,1.06904497,0.03826531,0.00155837,0.01698113,0.00067236,0.00064979,5.222e-05,3.88888889,0.00443229,0.3726312,0.00155837,0.31037736,0.00067236,6.1808486,0.01335711,50.01521683,2.93703572,6.23460054,0.01085269,3.09514666,0.00844519,25.35151863,1.5397713,3.17467642,0.0079309,3.76108241,0.02417928,14.7818985,0.63683684,3.90972161,0.02634237,1.26142466,0.00085375,1.2814182,0.00151621,1.26394999,0.00081938
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00597_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00597_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,105.0,4.27617987,81.0,3.2071349,0.03826531,0.00155837,0.0509434,0.00201707,0.00194936,0.00015665,1.2962963,0.00147743,0.39486152,0.00155837,0.46509434,0.00201707,5.42752075,0.09507566,13.79268742,0.11865462,11.7210331,2.28276943,2.58364892,0.03936643,8.23506832,0.07812794,5.93176985,1.49312477,1.68445492,0.0221914,4.61962986,0.04110465,3.21499634,0.77662511,1.37088609,0.00964505,3.84625506,0.02805746,1.99713361,0.20958842
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00598_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00598_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,92.0,4.27617987,29.0,1.06904497,0.0335277,0.00155837,0.01823899,0.00067236,0.00061151,5.099e-05,3.17241379,0.03070565,0.55284257,0.00136358,0.23679245,0.00067236,9.69264698,0.10302146,31.67907333,1.4372148,10.84327888,0.10656934,9.71731281,0.05417992,30.52097702,1.76621471,10.19638443,0.08482057,7.27872372,0.05726969,20.66553307,0.94279922,7.66792583,0.09607605,2.98251987,0.00785904,3.24329019,0.00773362,3.03530002,0.00925021
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00599_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00599_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,80.0,3.2071349,69.0,3.2071349,0.02915452,0.00116878,0.04339623,0.00201707,0.0012652,0.00010959,1.15942029,0.00748648,0.49963557,0.00116878,0.65943396,0.00201707,6.59645319,0.01152491,6.78508711,0.0114441,6.73787785,0.0206657,5.00517321,0.04775784,5.43289757,0.0074087,5.3350029,0.04710119,1.67695713,0.00712311,1.70950639,0.0025392,1.70459926,0.00283336,1.10177577,0.00197906,1.13130164,0.00184747,1.12118614,0.00108912
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00600_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00600_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,120.0,5.34522484,39.0,2.13808994,0.04373178,0.00194797,0.0245283,0.00134471,0.00107267,0.00010667,3.07692308,0.03208466,0.71829446,0.00194797,0.44245283,0.00100853,7.91986656,0.0359894,62.38185883,2.61906459,8.01089954,0.04090288,3.9701972,0.01436922,35.02029419,1.5882715,4.02261782,0.02368379,5.69202423,0.02835188,44.19677353,2.05744134,5.81214809,0.02669373,4.20888376,0.0085123,9.18953419,0.11857652,4.34492016,0.01278103
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00601_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00601_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,90.0,4.27617987,29.0,1.06904497,0.03279883,0.00155837,0.01823899,0.00067236,0.00059822,5.05e-05,3.10344828,0.03326445,0.52623907,0.00136358,0.57327044,0.00067236,4.1335907,0.01259772,63.79712677,3.31849041,4.21480751,0.01018632,1.31180286,0.01181138,15.29975128,0.88623405,1.36903298,0.0136967,1.41258252,0.02783002,10.08934307,0.58525023,1.49696708,0.02128465,1.04047942,0.0015712,1.05002797,0.0006978,1.04348946,0.00070409
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00602_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00602_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,105.0,4.27617987,84.0,3.2071349,0.03826531,0.00155837,0.05283019,0.00201707,0.00202156,0.00015959,1.25,0.00320382,0.53662536,0.00155837,0.72515723,0.00235324,4.82899189,0.06751664,9.61550903,0.1109884,7.59864616,1.42302741,2.77826595,0.06063944,5.96319056,0.08017171,4.81371975,0.93774001,4.42605543,0.10041258,8.67109871,0.13197581,6.93553162,1.20239138,6.56959534,0.06891996,9.46594429,0.07477586,8.43231201,0.27412164
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00603_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00603_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,115.0,5.34522484,60.0,2.13808994,0.04190962,0.00194797,0.03773585,0.00134471,0.0015815,0.00012993,1.91666667,0.0209129,0.30375364,0.00175317,0.7408805,0.00168089,12.69947338,0.08971408,28.34061623,1.83828868,13.01451874,0.1182905,4.96623373,0.02794798,10.38040066,0.65556756,5.02290964,0.02548969,3.19058084,0.02644628,6.48177099,0.39690671,3.26443338,0.01989574,2.24137998,0.01618047,2.79564261,0.04634533,2.28183746,0.00862695
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00604_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00604_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,77.0,3.2071349,76.0,3.2071349,0.02806122,0.00116878,0.04779874,0.00201707,0.00134129,0.00011253,1.01315789,0.00055998,0.59821429,0.00116878,0.53836478,0.00201707,4.14829779,0.01925454,11.11710453,0.18464098,4.16891718,0.01688665,1.57908416,0.01327926,2.27275038,0.03495699,1.66012287,0.02541182,1.42344809,0.01472646,1.57662106,0.01368204,1.46586943,0.01061133,1.84816778,0.00367716,2.18186498,0.01865056,1.92638707,0.00853289
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00605_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00605_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,99.0,4.27617987,95.0,4.27617987,0.03607872,0.00155837,0.05974843,0.00268942,0.00215565,0.00019026,1.04210526,0.00191362,0.44515306,0.00155837,0.57704403,0.00268942,7.06436443,0.72462013,9.13183689,0.09977757,8.85573101,0.19949542,2.99633431,0.88490588,5.80010033,0.11475502,5.36687469,0.31634514,2.17653513,0.69396429,4.46142387,0.09999957,4.05193329,0.3246216,2.92405701,0.04687783,5.17874575,0.10261257,4.09312534,0.09958434
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00606_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00606_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,87.0,3.2071349,29.0,1.06904497,0.03170554,0.00116878,0.01823899,0.00067236,0.00057828,4.265e-05,3.0,0.0,0.47467201,0.00136358,0.72358491,0.00067236,8.3882246,0.02179529,16.56597137,0.39043103,8.50334454,0.01746754,4.36352921,0.04114377,8.73152542,0.18585193,4.63411808,0.03628494,1.5358814,0.01849407,4.08787155,0.13017987,1.67181575,0.02175339,0.65945143,0.00019923,0.67380792,0.00071705,0.66454041,0.00016662
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00607_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00607_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,100.0,4.27617987,100.0,4.27617987,0.03644315,0.00155837,0.06289308,0.00268942,0.00229202,0.00019613,1.0,0.0,0.51494169,0.00155837,0.5572327,0.00268942,1.81551301,0.42551985,3.1868434,0.01928944,3.14665651,0.05799923,2.90094519,0.55477788,5.49030781,0.05986573,4.9818573,0.05212952,1.97180974,0.71797396,4.21069145,0.0312133,4.11969185,0.06925682,1.33477926,0.01900002,2.22062588,0.01235529,2.08464146,0.05005348
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00608_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00608_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,118.0,5.34522484,64.0,3.2071349,0.04300292,0.00194797,0.04025157,0.00201707,0.00173093,0.00016527,1.84375,0.00898065,0.24781341,0.00175317,0.69874214,0.00168089,9.48456669,0.07106725,20.31768227,0.41862156,10.07463646,0.13521567,3.25609589,0.01643465,7.95336819,0.18000171,3.42225766,0.10342545,3.0297718,0.02105158,4.54055119,0.09879902,3.24103737,0.04917603,1.44096422,0.00571037,2.71011305,0.04089025,1.49889505,0.01010561
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00609_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00609_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,105.0,4.27617987,43.0,2.13808994,0.03826531,0.00155837,0.02704403,0.00134471,0.00103485,9.366e-05,2.44186047,0.0222308,0.51694606,0.00155837,0.84685535,0.00100853,15.9315815,0.11317035,36.28627396,0.77045428,16.4556694,0.09540535,6.80705166,0.04374843,13.3791256,0.23333315,7.1482749,0.05908708,6.85707092,0.06458756,6.76108408,0.03613022,6.92645073,0.01946617,1.91404986,0.00236743,1.9167614,0.00170041,1.92122543,0.00096249
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00610_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00610_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,112.0,4.27617987,76.0,3.2071349,0.04081633,0.00155837,0.04779874,0.00201707,0.00195097,0.0001569,1.47368421,0.00597308,0.62682216,0.00175317,0.30188679,0.00201707,7.97611809,0.0400996,23.31291199,0.28084362,10.1081295,2.71065755,7.36196518,0.08906118,20.33303833,0.25289753,8.9463768,1.76252353,6.07867956,0.09105608,16.12480736,0.18755634,7.80228472,2.6736366,1.71544003,0.01610537,3.28670645,0.02732208,2.03646708,0.05623951
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00611_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00611_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,101.0,4.27617987,58.0,2.13808994,0.03680758,0.00155837,0.03647799,0.00134471,0.00134267,0.00010639,1.74137931,0.00959551,0.34748542,0.00155837,0.44716981,0.00168089,5.12402534,0.07338142,8.55336094,0.11997418,5.6709795,0.10166735,1.14836287,0.01936472,1.84677219,0.02049506,1.31850743,0.05677014,2.24283051,0.07865207,2.89040971,0.0331758,2.44149828,0.04316261,2.59776735,0.02285775,3.02369213,0.00861802,2.88112974,0.02514387
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00612_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00612_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,91.0,4.27617987,63.0,3.2071349,0.03316327,0.00155837,0.03962264,0.00201707,0.00131402,0.00012874,1.44444444,0.00572656,0.42510933,0.00136358,0.77578616,0.00168089,8.10746288,0.06476816,17.02177429,0.44535957,8.31436157,0.08288049,5.21906471,0.06522174,15.67063236,0.5358929,5.50999212,0.10222501,3.16913366,0.04340271,9.70316315,0.3768243,3.38367534,0.06812323,1.08822167,0.00876432,3.07525849,0.06391997,1.19583654,0.0143464
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00613_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00613_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,77.0,3.2071349,29.0,1.06904497,0.02806122,0.00116878,0.01823899,0.00067236,0.00051181,4.02e-05,2.65517241,0.01279402,0.64267493,0.00116878,0.37893082,0.00067236,3.67047405,0.03304743,5.51508856,0.18239505,3.88447666,0.02623991,1.72653615,0.01151495,1.84580934,0.03279071,1.74312735,0.00785484,0.71726507,0.00158881,0.72422105,0.00054892,0.71900386,0.00052521,0.22710159,0.00013645,0.23006557,0.00019651,0.22742328,0.00014948
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00614_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00614_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,97.0,4.27617987,64.0,3.2071349,0.03534985,0.00155837,0.04025157,0.00201707,0.00142289,0.00013412,1.515625,0.00924479,0.70900146,0.00155837,0.41257862,0.00168089,14.25116634,0.08767651,36.23309326,0.71951276,15.82213974,0.35762366,4.26108408,0.03507371,11.57557201,0.22692419,4.90442085,0.15395758,2.87568378,0.02358762,7.08196449,0.11980099,3.52304602,0.14576064,1.46192205,0.00768596,2.82492042,0.02758963,1.80320597,0.02827076
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00615_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00615_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,107.0,4.27617987,111.0,4.27617987,0.03899417,0.00155837,0.06981132,0.00268942,0.00272223,0.00021377,0.96396396,0.00139809,0.37372449,0.00175317,0.78081761,0.0030256,8.4689312,1.87408339,14.11353111,0.39718898,12.2180872,0.65793297,12.05456257,5.80993969,33.24078369,1.34687148,25.09389305,2.98204428,4.721982,1.86246904,12.35246277,0.52493597,8.85437202,0.92497436,1.6981734,0.01336837,1.74319887,0.00188231,1.7422632,0.00484298
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00616_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00616_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,108.0,4.27617987,57.0,2.13808994,0.0393586,0.00155837,0.03584906,0.00134471,0.00141097,0.00010884,1.89473684,0.00397497,0.71720117,0.00175317,0.70974843,0.00168089,8.70063591,0.02913918,21.80065918,0.56124436,8.8314724,0.0213197,2.64046693,0.01877145,6.67780876,0.1676238,2.73120499,0.02303495,1.08235037,0.00694928,3.57097054,0.10342808,1.11788094,0.01550881,1.57567286,0.00406769,3.3526001,0.04874787,1.65845633,0.01863193
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00617_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00617_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,131.0,5.34522484,44.0,2.13808994,0.04774052,0.00194797,0.02767296,0.00134471,0.00132112,0.00011818,2.97727273,0.02345428,0.23888484,0.00194797,0.5836478,0.00134471,4.61804199,0.02602432,26.46815872,0.85266978,4.77898407,0.0339985,2.64385104,0.03898989,15.37595463,0.50604888,2.78449392,0.03684323,2.16880274,0.03092797,11.72287464,0.37097406,2.28136015,0.02374996,1.35148466,0.01329916,8.41933918,0.20371378,1.40954828,0.00663931
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00618_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00618_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,103.0,4.27617987,41.0,2.13808994,0.03753644,0.00155837,0.02578616,0.00134471,0.00096792,9.072e-05,2.51219512,0.02705841,0.50455539,0.00155837,0.44371069,0.00100853,6.18382502,0.03435558,6.42580414,0.05438484,6.24237156,0.01778862,3.50071216,0.03339334,4.44261503,0.05127419,3.62595201,0.0343098,3.29942489,0.04200662,3.98026156,0.05925855,3.44108748,0.02694732,2.19606233,0.01143429,2.58879757,0.01402271,2.32276011,0.0167318
