image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00637_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00637_depth_20_clear_sky_10AM.txt,20.0,0.39885962,73,30,0.0266035,0.01886792,0.00050195,2.43333333,0.40105685,0.62955975,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00638_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00638_depth_20_clear_sky_10AM.txt,20.0,1.77414858,111,54,0.0404519,0.03396226,0.00137384,2.05555556,0.40615889,0.79559748,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00639_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00639_depth_20_clear_sky_10AM.txt,20.0,5.04603386,89,85,0.0324344,0.05345912,0.00173391,1.04705882,0.37991983,0.79591195,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00640_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00640_depth_20_clear_sky_10AM.txt,20.0,1.16040039,97,99,0.03534985,0.06226415,0.00220103,0.97979798,0.51330175,0.32358491,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00641_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00641_depth_20_clear_sky_10AM.txt,20.0,1.61094642,132,55,0.04810496,0.03459119,0.00166401,2.4,0.23688047,0.5663522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00642_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00642_depth_20_clear_sky_10AM.txt,20.0,1.16709709,105,28,0.03826531,0.01761006,0.00067385,3.75,0.44879738,0.43773585,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00643_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00643_depth_20_clear_sky_10AM.txt,20.0,3.58988476,106,103,0.03862974,0.06477987,0.00250243,1.02912621,0.4930758,0.80220126,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00644_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00644_depth_20_clear_sky_10AM.txt,20.0,3.36274433,101,74,0.03680758,0.04654088,0.00171306,1.36486486,0.55922012,0.41823899,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00645_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00645_depth_20_clear_sky_10AM.txt,20.0,1.43728495,109,92,0.03972303,0.05786164,0.00229844,1.18478261,0.38793732,0.32327044,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00646_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00646_depth_20_clear_sky_10AM.txt,20.0,1.82134962,72,83,0.02623907,0.05220126,0.00136971,0.86746988,0.49781341,0.50157233,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00647_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00647_depth_20_clear_sky_10AM.txt,20.0,0.94157016,94,51,0.03425656,0.03207547,0.0010988,1.84313725,0.42456268,0.31163522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00648_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00648_depth_20_clear_sky_10AM.txt,20.0,2.72709942,109,70,0.03972303,0.04402516,0.00174881,1.55714286,0.55776239,0.84779874,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00649_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00649_depth_20_clear_sky_10AM.txt,20.0,1.76028001,110,63,0.04008746,0.03962264,0.00158837,1.74603175,0.37900875,0.37641509,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00650_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00650_depth_20_clear_sky_10AM.txt,20.0,1.28976405,97,91,0.03534985,0.0572327,0.00202317,1.06593407,0.33400146,0.30220126,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00651_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00651_depth_20_clear_sky_10AM.txt,20.0,4.23140907,98,74,0.03571429,0.04654088,0.00166217,1.32432432,0.45918367,0.56792453,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00652_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00652_depth_20_clear_sky_10AM.txt,20.0,2.84003067,102,87,0.03717201,0.05471698,0.00203394,1.17241379,0.46137026,0.50974843,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00653_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00653_depth_20_clear_sky_10AM.txt,20.0,4.21874094,101,67,0.03680758,0.04213836,0.00155101,1.50746269,0.58545918,0.65440252,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00654_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00654_depth_20_clear_sky_10AM.txt,20.0,2.68886709,85,78,0.03097668,0.0490566,0.00151961,1.08974359,0.52532799,0.63144654,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00655_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00655_depth_20_clear_sky_10AM.txt,20.0,0.54578638,136,32,0.04956268,0.02012579,0.00099749,4.25,0.22230321,0.57672956,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00656_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00656_depth_20_clear_sky_10AM.txt,20.0,0.27557939,72,25,0.02623907,0.01572327,0.00041256,2.88,0.41763848,0.43427673,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00657_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00657_depth_20_clear_sky_10AM.txt,20.0,3.00215006,103,88,0.03753644,0.05534591,0.00207749,1.17045455,0.50309767,0.59433962,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00658_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00658_depth_20_clear_sky_10AM.txt,20.0,2.26264524,81,84,0.02951895,0.05283019,0.00155949,0.96428571,0.53954082,0.41823899,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00659_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00659_depth_20_clear_sky_10AM.txt,20.0,1.45988154,94,68,0.03425656,0.0427673,0.00146506,1.38235294,0.60021866,0.32389937,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00660_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00660_depth_20_clear_sky_10AM.txt,20.0,0.51208043,83,54,0.03024781,0.03396226,0.00102728,1.53703704,0.63247085,0.32893082,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00661_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00661_depth_20_clear_sky_10AM.txt,20.0,3.79315972,92,85,0.0335277,0.05345912,0.00179236,1.08235294,0.47084548,0.76698113,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00662_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00662_depth_20_clear_sky_10AM.txt,20.0,2.31330299,108,97,0.0393586,0.06100629,0.00240112,1.11340206,0.62755102,0.46823899,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00663_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00663_depth_20_clear_sky_10AM.txt,20.0,0.48997423,99,103,0.03607872,0.06477987,0.00233717,0.96116505,0.51694606,0.38962264,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00664_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00664_depth_20_clear_sky_10AM.txt,20.0,4.45520306,105,98,0.03826531,0.06163522,0.00235849,1.07142857,0.39595481,0.56666667,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00665_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00665_depth_20_clear_sky_10AM.txt,20.0,0.08972367,125,31,0.04555394,0.01949686,0.00088816,4.03225806,0.26548834,0.23553459,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00666_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00666_depth_20_clear_sky_10AM.txt,20.0,0.97223747,100,96,0.03644315,0.06037736,0.00220034,1.04166667,0.45918367,0.45471698,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00667_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00667_depth_20_clear_sky_10AM.txt,20.0,1.82524729,100,56,0.03644315,0.03522013,0.00128353,1.78571429,0.49453353,0.81069182,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00668_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00668_depth_20_clear_sky_10AM.txt,20.0,3.25491381,99,100,0.03607872,0.06289308,0.0022691,0.99,0.52605685,0.71509434,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00669_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00669_depth_20_clear_sky_10AM.txt,20.0,2.46947527,97,71,0.03534985,0.04465409,0.00157852,1.36619718,0.57343294,0.73427673,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00670_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00670_depth_20_clear_sky_10AM.txt,20.0,1.75937486,97,90,0.03534985,0.05660377,0.00200094,1.07777778,0.51694606,0.38427673,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00671_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00671_depth_20_clear_sky_10AM.txt,20.0,5.94372988,108,92,0.0393586,0.05786164,0.00227735,1.17391304,0.38848397,0.65786164,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00672_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00672_depth_20_clear_sky_10AM.txt,20.0,5.14643955,89,78,0.0324344,0.0490566,0.00159112,1.14102564,0.43422012,0.75849057,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00673_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00673_depth_20_clear_sky_10AM.txt,20.0,0.73143345,92,82,0.0335277,0.05157233,0.0017291,1.12195122,0.45116618,0.23396226,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00674_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00674_depth_20_clear_sky_10AM.txt,20.0,1.51718915,75,83,0.02733236,0.05220126,0.00142678,0.90361446,0.49690233,0.66761006,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00675_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00675_depth_20_clear_sky_10AM.txt,20.0,3.29346085,82,81,0.02988338,0.0509434,0.00152236,1.01234568,0.56523324,0.66006289,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00676_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00676_depth_20_clear_sky_10AM.txt,20.0,1.12898302,106,41,0.03862974,0.02578616,0.00099611,2.58536585,0.46501458,0.71603774,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00677_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00677_depth_20_clear_sky_10AM.txt,20.0,2.24177909,101,54,0.03680758,0.03396226,0.00125007,1.87037037,0.38356414,0.41446541,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00678_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00678_depth_20_clear_sky_10AM.txt,20.0,1.1111728,97,45,0.03534985,0.02830189,0.00100047,2.15555556,0.6076895,0.47893082,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00679_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00679_depth_20_clear_sky_10AM.txt,20.0,3.6878314,103,103,0.03753644,0.06477987,0.00243161,1.0,0.46337464,0.77704403,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00680_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00680_depth_20_clear_sky_10AM.txt,20.0,2.68558526,102,90,0.03717201,0.05660377,0.00210408,1.13333333,0.51020408,0.24465409,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00681_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00681_depth_20_clear_sky_10AM.txt,20.0,0.99925888,104,35,0.03790087,0.02201258,0.0008343,2.97142857,0.71938776,0.51100629,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00682_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00682_depth_20_clear_sky_10AM.txt,20.0,3.29524183,122,89,0.04446064,0.05597484,0.00248868,1.37078652,0.32580175,0.82106918,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00683_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00683_depth_20_clear_sky_10AM.txt,20.0,1.65421271,95,58,0.03462099,0.03647799,0.0012629,1.63793103,0.52168367,0.58050314,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00684_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00684_depth_20_clear_sky_10AM.txt,20.0,1.1000824,92,60,0.0335277,0.03773585,0.0012652,1.53333333,0.54190962,0.27295597,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00685_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00685_depth_20_clear_sky_10AM.txt,20.0,0.47462603,133,39,0.04846939,0.0245283,0.00118887,3.41025641,0.7720481,0.24559748,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00404_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00404_depth_20_light_rain_10AM.txt,20.0,0.2231417,112,26,0.04066812,0.01460674,0.00059403,4.30769231,0.48039216,0.53314607,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00405_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00405_depth_20_light_rain_10AM.txt,20.0,2.1051259,103,94,0.03753644,0.0591195,0.00221914,1.09574468,0.47394315,0.54339623,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00406_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00406_depth_20_light_rain_10AM.txt,20.0,3.81435871,111,91,0.0404519,0.0572327,0.00231517,1.21978022,0.42766035,0.69716981,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00407_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00407_depth_20_light_rain_10AM.txt,20.0,0.67115545,108,28,0.0393586,0.01761006,0.00069311,3.85714286,0.7244898,0.47672956,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00408_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00408_depth_20_light_rain_10AM.txt,20.0,1.43304694,107,99,0.03899417,0.06226415,0.00242794,1.08080808,0.42510933,0.4091195,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00409_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00409_depth_20_light_rain_10AM.txt,20.0,0.5367558,96,36,0.03498542,0.02264151,0.00079212,2.66666667,0.40634111,0.62515723,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00410_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00410_depth_20_light_rain_10AM.txt,20.0,3.20210099,132,67,0.04810496,0.04213836,0.00202706,1.97014925,0.70116618,0.83113208,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00411_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00411_depth_20_light_rain_10AM.txt,20.0,4.55877495,97,90,0.03534985,0.05660377,0.00200094,1.07777778,0.5023688,0.84025157,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00412_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00412_depth_20_light_rain_10AM.txt,20.0,2.9963994,108,104,0.0393586,0.06540881,0.0025744,1.03846154,0.43841108,0.55534591,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00413_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00413_depth_20_light_rain_10AM.txt,20.0,3.35153484,109,81,0.03972303,0.0509434,0.00202363,1.34567901,0.61060496,0.7091195,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00414_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00414_depth_20_light_rain_10AM.txt,20.0,0.73519981,103,38,0.03753644,0.02389937,0.0008971,2.71052632,0.36643586,0.51823899,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00415_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00415_depth_20_light_rain_10AM.txt,20.0,3.29303265,90,85,0.03279883,0.05345912,0.0017534,1.05882353,0.42674927,0.43993711,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00416_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00416_depth_20_light_rain_10AM.txt,20.0,1.88069081,106,105,0.03862974,0.06603774,0.00255102,1.00952381,0.48104956,0.56698113,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00417_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00417_depth_20_light_rain_10AM.txt,20.0,3.34977508,107,89,0.03899417,0.05597484,0.00218269,1.20224719,0.4502551,0.74496855,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00418_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00418_depth_20_light_rain_10AM.txt,20.0,0.0,87,22,0.03170554,0.01383648,0.00043869,3.95454545,0.47649417,0.62389937,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00419_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00419_depth_20_light_rain_10AM.txt,20.0,5.11252451,109,90,0.03972303,0.05660377,0.00224847,1.21111111,0.51366618,0.77924528,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00420_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00420_depth_20_light_rain_10AM.txt,20.0,1.24740148,109,47,0.03972303,0.02955975,0.0011742,2.31914894,0.58983236,0.64119497,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00421_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00421_depth_20_light_rain_10AM.txt,20.0,1.5191648,92,45,0.0335277,0.02830189,0.0009489,2.04444444,0.59365889,0.56761006,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00422_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00422_depth_20_light_rain_10AM.txt,20.0,2.49504089,109,52,0.03972303,0.0327044,0.00129912,2.09615385,0.65834548,0.44213836,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00423_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00423_depth_20_light_rain_10AM.txt,20.0,3.52859592,120,84,0.04373178,0.05283019,0.00231036,1.42857143,0.66690962,0.48050314,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00424_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00424_depth_20_light_rain_10AM.txt,20.0,4.81995392,126,74,0.04591837,0.04654088,0.00213708,1.7027027,0.31960641,0.87421384,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00425_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00425_depth_20_light_rain_10AM.txt,20.0,1.56612074,109,62,0.03972303,0.03899371,0.00154895,1.75806452,0.29063411,0.69496855,light_rain,10AM
