image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00208_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00208_depth_50_clear_sky_10AM.txt,50.0,4.41194534,46,46,0.01625442,0.02728351,0.00044348,1.0,0.56431095,0.72894425,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00209_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00209_depth_50_clear_sky_10AM.txt,50.0,0.0,47,12,0.01660777,0.00711744,0.0001182,3.91666667,0.36660777,0.75682088,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00210_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00210_depth_50_clear_sky_10AM.txt,50.0,2.15098143,44,26,0.0155477,0.01542112,0.00023976,1.69230769,0.39434629,0.51838671,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00211_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00211_depth_50_clear_sky_10AM.txt,50.0,0.0,47,32,0.01660777,0.01897983,0.00031521,1.46875,0.54681979,0.57413998,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00212_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00212_depth_50_clear_sky_10AM.txt,50.0,1.6367873,44,19,0.0155477,0.01126928,0.00017521,2.31578947,0.36607774,0.5524911,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00213_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00213_depth_50_clear_sky_10AM.txt,50.0,3.30344248,46,33,0.01625442,0.01957295,0.00031815,1.39393939,0.50883392,0.78795967,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00214_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00214_depth_50_clear_sky_10AM.txt,50.0,0.0,61,22,0.02155477,0.01304864,0.00028126,2.77272727,0.76378092,0.51126928,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00215_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00215_depth_50_clear_sky_10AM.txt,50.0,0.0,50,24,0.01766784,0.01423488,0.0002515,2.08333333,0.5565371,0.35824437,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00216_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00216_depth_50_clear_sky_10AM.txt,50.0,0.70582449,63,18,0.02226148,0.01067616,0.00023767,3.5,0.20441696,0.45314353,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00217_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00217_depth_50_clear_sky_10AM.txt,50.0,3.19963598,35,26,0.01236749,0.01542112,0.00019072,1.34615385,0.5245583,0.71648873,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00218_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00218_depth_50_clear_sky_10AM.txt,50.0,1.80897164,50,29,0.01766784,0.01720047,0.0003039,1.72413793,0.39893993,0.4297153,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00219_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00219_depth_50_clear_sky_10AM.txt,50.0,2.12310314,60,37,0.02120141,0.02194543,0.00046527,1.62162162,0.204947,0.50978648,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00220_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00220_depth_50_clear_sky_10AM.txt,50.0,2.33643961,46,36,0.01625442,0.02135231,0.00034707,1.27777778,0.72614841,0.43475682,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00221_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00221_depth_50_clear_sky_10AM.txt,50.0,1.04607868,72,21,0.0254417,0.01245552,0.00031689,3.42857143,0.13674912,0.68238434,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00222_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00222_depth_50_clear_sky_10AM.txt,50.0,2.3205514,41,27,0.01448763,0.01601423,0.00023201,1.51851852,0.63975265,0.52046263,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00223_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00223_depth_50_clear_sky_10AM.txt,50.0,3.27270508,46,43,0.01625442,0.02550415,0.00041456,1.06976744,0.49787986,0.66281139,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00224_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00224_depth_50_clear_sky_10AM.txt,50.0,0.1519019,47,10,0.01660777,0.0059312,9.85e-05,4.7,0.39982332,0.81909846,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00225_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00225_depth_50_clear_sky_10AM.txt,50.0,0.82700574,44,13,0.0155477,0.00771056,0.00011988,3.38461538,0.46996466,0.72508897,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00226_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00226_depth_50_clear_sky_10AM.txt,50.0,4.68588924,61,53,0.02155477,0.03143535,0.00067758,1.1509434,0.25530035,0.85913405,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00227_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00227_depth_50_clear_sky_10AM.txt,50.0,1.64935863,49,24,0.01731449,0.01423488,0.00024647,2.04166667,0.60865724,0.81257414,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00228_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00228_depth_50_clear_sky_10AM.txt,50.0,0.06947853,54,20,0.01908127,0.0118624,0.00022635,2.7,0.34028269,0.77758007,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00229_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00229_depth_50_clear_sky_10AM.txt,50.0,0.0,46,24,0.01625442,0.01423488,0.00023138,1.91666667,0.46819788,0.29418743,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00230_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00230_depth_50_clear_sky_10AM.txt,50.0,3.8022995,51,40,0.0180212,0.02372479,0.00042755,1.275,0.41113074,0.78173191,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00231_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00231_depth_50_clear_sky_10AM.txt,50.0,1.5594995,58,25,0.0204947,0.014828,0.0003039,2.32,0.26855124,0.4475089,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00232_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00232_depth_50_clear_sky_10AM.txt,50.0,2.86151314,47,42,0.01660777,0.02491103,0.00041372,1.11904762,0.33586572,0.46085409,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00233_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00233_depth_50_clear_sky_10AM.txt,50.0,0.0,44,29,0.0155477,0.01720047,0.00026743,1.51724138,0.68021201,0.50919336,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00234_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00234_depth_50_clear_sky_10AM.txt,50.0,0.0,55,22,0.01943463,0.01304864,0.0002536,2.5,0.31289753,0.42052195,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00235_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00235_depth_50_clear_sky_10AM.txt,50.0,1.27503884,58,31,0.0204947,0.01838671,0.00037683,1.87096774,0.8459364,0.31346382,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00236_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00236_depth_50_clear_sky_10AM.txt,50.0,1.14243472,49,21,0.01731449,0.01245552,0.00021566,2.33333333,0.6090106,0.8247331,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00237_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00237_depth_50_clear_sky_10AM.txt,50.0,2.05092192,52,27,0.01837456,0.01601423,0.00029425,1.92592593,0.73250883,0.764828,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00238_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00238_depth_50_clear_sky_10AM.txt,50.0,0.0,59,30,0.02084806,0.01779359,0.00037096,1.96666667,0.74081272,0.48932384,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00239_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00239_depth_50_clear_sky_10AM.txt,50.0,0.00024613,46,11,0.01625442,0.00652432,0.00010605,4.18181818,0.24664311,0.59875445,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00240_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00240_depth_50_clear_sky_10AM.txt,50.0,0.0,47,27,0.01660777,0.01601423,0.00026596,1.74074074,0.28180212,0.63374852,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00241_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00241_depth_50_clear_sky_10AM.txt,50.0,0.0,51,18,0.0180212,0.01067616,0.0001924,2.83333333,0.67685512,0.37663108,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00242_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00242_depth_50_clear_sky_10AM.txt,50.0,0.0,50,37,0.01766784,0.02194543,0.00038773,1.35135135,0.25300353,0.58985765,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00243_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00243_depth_50_clear_sky_10AM.txt,50.0,0.68803197,54,15,0.01908127,0.0088968,0.00016976,3.6,0.30530035,0.57087782,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00244_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00244_depth_50_clear_sky_10AM.txt,50.0,0.0,46,10,0.01625442,0.0059312,9.641e-05,4.6,0.45477032,0.60260973,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00245_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00245_depth_50_clear_sky_10AM.txt,50.0,0.0,77,21,0.02720848,0.01245552,0.0003389,3.66666667,0.88427562,0.53410439,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00246_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00246_depth_50_clear_sky_10AM.txt,50.0,1.30030692,51,21,0.0180212,0.01245552,0.00022446,2.42857143,0.36696113,0.54774614,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00247_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00247_depth_50_clear_sky_10AM.txt,50.0,4.0922184,44,45,0.0155477,0.02669039,0.00041497,0.97777778,0.44699647,0.80041518,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00248_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00248_depth_50_clear_sky_10AM.txt,50.0,2.58079314,46,25,0.01625442,0.014828,0.00024102,1.84,0.504947,0.61476868,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00249_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00249_depth_50_clear_sky_10AM.txt,50.0,5.21007061,52,54,0.01837456,0.03202847,0.00058851,0.96296296,0.24063604,0.93890866,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00250_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00250_depth_50_clear_sky_10AM.txt,50.0,0.01454426,58,9,0.0204947,0.00533808,0.0001094,6.44444444,0.74876325,0.36269276,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00251_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00251_depth_50_clear_sky_10AM.txt,50.0,1.64610457,39,40,0.01378092,0.02372479,0.00032695,0.975,0.6344523,0.31791222,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00252_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00252_depth_50_clear_sky_10AM.txt,50.0,0.07317493,48,9,0.01696113,0.00533808,9.054e-05,5.33333333,0.54487633,0.35023725,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00253_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00253_depth_50_clear_sky_10AM.txt,50.0,1.91730332,51,26,0.0180212,0.01542112,0.00027791,1.96153846,0.65706714,0.55812574,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00254_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00254_depth_50_clear_sky_10AM.txt,50.0,0.0,49,8,0.01731449,0.00474496,8.216e-05,6.125,0.42915194,0.29003559,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00255_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00255_depth_50_clear_sky_10AM.txt,50.0,2.71817446,54,28,0.01908127,0.01660735,0.00031689,1.92857143,0.695053,0.62455516,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00256_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00256_depth_50_clear_sky_10AM.txt,50.0,4.27252626,43,44,0.01519435,0.02609727,0.00039653,0.97727273,0.46660777,0.8173191,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00257_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00257_depth_50_clear_sky_10AM.txt,50.0,2.42868686,41,33,0.01448763,0.01957295,0.00028357,1.24242424,0.65318021,0.52164887,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00258_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00258_depth_50_clear_sky_10AM.txt,50.0,0.85204649,48,19,0.01696113,0.01126928,0.00019114,2.52631579,0.55618375,0.34964413,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00259_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00259_depth_50_clear_sky_10AM.txt,50.0,1.54960656,47,17,0.01660777,0.01008304,0.00016746,2.76470588,0.67190813,0.60824437,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00260_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00260_depth_50_clear_sky_10AM.txt,50.0,0.54337299,66,13,0.02332155,0.00771056,0.00017982,5.07692308,0.84628975,0.30812574,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00261_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00261_depth_50_clear_sky_10AM.txt,50.0,0.0,57,44,0.02014134,0.02609727,0.00052563,1.29545455,0.15353357,0.27105575,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00262_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00262_depth_50_clear_sky_10AM.txt,50.0,0.45216268,76,12,0.02685512,0.00711744,0.00019114,6.33333333,0.90388693,0.33748517,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00263_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00263_depth_50_clear_sky_10AM.txt,50.0,2.68669558,43,34,0.01519435,0.02016607,0.00030641,1.26470588,0.4065371,0.47924081,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00264_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00264_depth_50_clear_sky_10AM.txt,50.0,1.20399284,58,28,0.0204947,0.01660735,0.00034036,2.07142857,0.27102473,0.29833926,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00265_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00265_depth_50_clear_sky_10AM.txt,50.0,0.0,61,16,0.02155477,0.00948992,0.00020455,3.8125,0.82137809,0.57058126,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00266_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00266_depth_50_clear_sky_10AM.txt,50.0,0.47710937,70,16,0.02473498,0.00948992,0.00023473,4.375,0.89328622,0.4460261,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00267_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00267_depth_50_clear_sky_10AM.txt,50.0,0.0,44,19,0.0155477,0.01126928,0.00017521,2.31578947,0.45618375,0.31642942,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00268_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00268_depth_50_clear_sky_10AM.txt,50.0,3.7041893,47,46,0.01660777,0.02728351,0.00045312,1.02173913,0.52491166,0.75800712,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00269_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00269_depth_50_clear_sky_10AM.txt,50.0,1.80771756,48,30,0.01696113,0.01779359,0.0003018,1.6,0.74028269,0.45255042,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00270_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00270_depth_50_clear_sky_10AM.txt,50.0,1.25065041,43,21,0.01519435,0.01245552,0.00018925,2.04761905,0.6680212,0.53588375,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00271_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00271_depth_50_clear_sky_10AM.txt,50.0,3.28761673,53,40,0.01872792,0.02372479,0.00044432,1.325,0.6630742,0.67141163,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00272_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00272_depth_50_clear_sky_10AM.txt,50.0,1.70764208,64,32,0.02261484,0.01897983,0.00042923,2.0,0.1434629,0.38078292,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00273_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00273_depth_50_clear_sky_10AM.txt,50.0,3.89776516,29,36,0.01024735,0.02135231,0.0002188,0.80555556,0.37685512,0.7004745,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00274_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00274_depth_50_clear_sky_10AM.txt,50.0,0.12213953,39,10,0.01378092,0.0059312,8.174e-05,3.9,0.43303887,0.25800712,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00275_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00275_depth_50_clear_sky_10AM.txt,50.0,2.62411499,44,27,0.0155477,0.01601423,0.00024898,1.62962963,0.73215548,0.35735469,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00276_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00276_depth_50_clear_sky_10AM.txt,50.0,3.67332125,45,33,0.01590106,0.01957295,0.00031123,1.36363636,0.34717314,0.72508897,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00277_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00277_depth_50_clear_sky_10AM.txt,50.0,0.0,44,26,0.0155477,0.01542112,0.00023976,1.69230769,0.84275618,0.32147094,clear_sky,10AM
