image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00702_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00702_depth_40_clear_sky_10AM.txt,40.0,7.96026707,53,49,0.01927273,0.02906287,0.00056012,1.08163265,0.45618182,0.2529656,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00703_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00703_depth_40_clear_sky_10AM.txt,40.0,3.43318605,59,41,0.02145455,0.02431791,0.00052173,1.43902439,0.70345455,0.74644128,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00704_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00704_depth_40_clear_sky_10AM.txt,40.0,4.79278374,81,14,0.02945455,0.00830368,0.00024458,5.78571429,0.78527273,0.76215896,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00705_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00705_depth_40_clear_sky_10AM.txt,40.0,3.80118155,49,50,0.01781818,0.02965599,0.00052842,0.98,0.57581818,0.25682088,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00706_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00706_depth_40_clear_sky_10AM.txt,40.0,3.44651985,61,27,0.02218182,0.01601423,0.00035522,2.25925926,0.34636364,0.77550415,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00707_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00707_depth_40_clear_sky_10AM.txt,40.0,1.8438549,45,39,0.01636364,0.02313167,0.00037852,1.15384615,0.46563636,0.64442467,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00708_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00708_depth_40_clear_sky_10AM.txt,40.0,5.79855156,62,10,0.02254545,0.0059312,0.00013372,6.2,0.62763636,0.60379597,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00709_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00709_depth_40_clear_sky_10AM.txt,40.0,2.42054057,57,59,0.02072727,0.03499407,0.00072533,0.96610169,0.39509091,0.75355872,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00710_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00710_depth_40_clear_sky_10AM.txt,40.0,6.24888992,44,43,0.016,0.02550415,0.00040807,1.02325581,0.52618182,0.44632266,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00711_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00711_depth_40_clear_sky_10AM.txt,40.0,2.05677319,63,47,0.02290909,0.02787663,0.00063863,1.34042553,0.382,0.31346382,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00712_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00712_depth_40_clear_sky_10AM.txt,40.0,5.99631214,63,57,0.02290909,0.03380783,0.00077451,1.10526316,0.58818182,0.23457888,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00713_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00713_depth_40_clear_sky_10AM.txt,40.0,1.82666314,48,45,0.01745455,0.02669039,0.00046587,1.06666667,0.464,0.63137604,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00714_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00714_depth_40_clear_sky_10AM.txt,40.0,1.5637182,49,43,0.01781818,0.02550415,0.00045444,1.13953488,0.47036364,0.42497034,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00715_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00715_depth_40_clear_sky_10AM.txt,40.0,6.06370401,60,63,0.02181818,0.03736655,0.00081527,0.95238095,0.48254545,0.25948992,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00716_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00716_depth_40_clear_sky_10AM.txt,40.0,3.67506433,54,36,0.01963636,0.02135231,0.00041928,1.5,0.73054545,0.27935943,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00717_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00717_depth_40_clear_sky_10AM.txt,40.0,0.71970463,61,55,0.02218182,0.03262159,0.00072361,1.10909091,0.434,0.79567023,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00718_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00718_depth_40_clear_sky_10AM.txt,40.0,3.28202009,52,49,0.01890909,0.02906287,0.00054955,1.06122449,0.43490909,0.42081851,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00719_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00719_depth_40_clear_sky_10AM.txt,40.0,2.1736114,51,41,0.01854545,0.02431791,0.00045099,1.24390244,0.27727273,0.46708185,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00720_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00720_depth_40_clear_sky_10AM.txt,40.0,4.33752918,61,28,0.02218182,0.01660735,0.00036838,2.17857143,0.47981818,0.28588375,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00721_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00721_depth_40_clear_sky_10AM.txt,40.0,6.70746136,54,16,0.01963636,0.00948992,0.00018635,3.375,0.47345455,0.53262159,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00722_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00722_depth_40_clear_sky_10AM.txt,40.0,0.89879775,70,54,0.02545455,0.03202847,0.00081527,1.2962963,0.30290909,0.77461447,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00723_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00723_depth_40_clear_sky_10AM.txt,40.0,3.55130911,67,40,0.02436364,0.02372479,0.00057802,1.675,0.24818182,0.85053381,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00724_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00724_depth_40_clear_sky_10AM.txt,40.0,5.16083622,60,26,0.02181818,0.01542112,0.00033646,2.30769231,0.31054545,0.67852906,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00725_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00725_depth_40_clear_sky_10AM.txt,40.0,2.4035182,66,45,0.024,0.02669039,0.00064057,1.46666667,0.66290909,0.69661922,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00726_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00726_depth_40_clear_sky_10AM.txt,40.0,1.07541895,55,49,0.02,0.02906287,0.00058126,1.12244898,0.51981818,0.66992883,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00727_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00727_depth_40_clear_sky_10AM.txt,40.0,5.13934088,58,13,0.02109091,0.00771056,0.00016262,4.46153846,0.508,0.58036773,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00728_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00728_depth_40_clear_sky_10AM.txt,40.0,15.61572933,53,13,0.01927273,0.00771056,0.0001486,4.07692308,0.61290909,0.54893238,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00729_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00729_depth_40_clear_sky_10AM.txt,40.0,2.25406051,68,28,0.02469136,0.01573034,0.0003884,2.42857143,0.74291939,0.75561798,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00730_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00730_depth_40_clear_sky_10AM.txt,40.0,5.53811121,57,26,0.02069717,0.01460674,0.00030232,2.19230769,0.37273057,0.57078652,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00731_depth_40_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_40\clear_sky\10AM\HighresScreenshot00731_depth_40_clear_sky_10AM.txt,40.0,3.80786133,42,35,0.01525054,0.01966292,0.00029987,1.2,0.31953522,0.70477528,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00473_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00473_depth_50_clear_sky_10AM.txt,50.0,4.46325541,37,19,0.013435,0.01067416,0.00014341,1.94736842,0.38943355,0.3491573,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00474_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00474_depth_50_clear_sky_10AM.txt,50.0,9.53333569,33,18,0.01198257,0.01011236,0.00012117,1.83333333,0.35421206,0.55337079,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00475_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00475_depth_50_clear_sky_10AM.txt,50.0,2.314574,37,34,0.013435,0.01910112,0.00025662,1.08823529,0.44426289,0.63426966,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00476_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00476_depth_50_clear_sky_10AM.txt,50.0,2.50801873,36,24,0.0130719,0.01348315,0.00017625,1.5,0.57153232,0.33595506,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00477_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00477_depth_50_clear_sky_10AM.txt,50.0,9.02554417,29,11,0.01053014,0.00617978,6.507e-05,2.63636364,0.48529412,0.52050562,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00478_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00478_depth_50_clear_sky_10AM.txt,50.0,5.29025984,34,28,0.01234568,0.01573034,0.0001942,1.21428571,0.4382716,0.4258427,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00479_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00479_depth_50_clear_sky_10AM.txt,50.0,20.66217422,34,13,0.01234568,0.00730337,9.017e-05,2.61538462,0.44081336,0.26994382,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00480_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00480_depth_50_clear_sky_10AM.txt,50.0,4.92404222,35,37,0.01270879,0.02078652,0.00026417,0.94594595,0.43554829,0.61769663,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00481_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00481_depth_50_clear_sky_10AM.txt,50.0,2.40069127,27,34,0.00980392,0.01910112,0.00018727,0.79411765,0.61782861,0.76235955,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00482_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00482_depth_50_clear_sky_10AM.txt,50.0,6.39560509,28,10,0.01016703,0.00561798,5.712e-05,2.8,0.55591866,0.44606742,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00483_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00483_depth_50_clear_sky_10AM.txt,50.0,2.00864029,44,11,0.01597676,0.00617978,9.873e-05,4.0,0.2211329,0.56994382,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00484_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00484_depth_50_clear_sky_10AM.txt,50.0,4.86846447,33,23,0.01198257,0.01292135,0.00015483,1.43478261,0.35784314,0.38398876,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00485_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00485_depth_50_clear_sky_10AM.txt,50.0,2.94901466,26,33,0.00944081,0.01853933,0.00017503,0.78787879,0.66485113,0.70758427,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00486_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00486_depth_50_clear_sky_10AM.txt,50.0,1.64925826,34,30,0.01234568,0.01685393,0.00020807,1.13333333,0.68082789,0.70505618,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00487_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00487_depth_50_clear_sky_10AM.txt,50.0,5.76873112,35,18,0.01270879,0.01011236,0.00012852,1.94444444,0.51797386,0.25955056,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00488_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00488_depth_50_clear_sky_10AM.txt,50.0,1.30499566,40,9,0.01452433,0.00505618,7.344e-05,4.44444444,0.68300654,0.5761236,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00489_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00489_depth_50_clear_sky_10AM.txt,50.0,5.18977976,32,35,0.01161946,0.01966292,0.00022847,0.91428571,0.52287582,0.54634831,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00490_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00490_depth_50_clear_sky_10AM.txt,50.0,8.46562195,39,9,0.01416122,0.00505618,7.16e-05,4.33333333,0.71768337,0.28623596,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00491_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00491_depth_50_clear_sky_10AM.txt,50.0,12.91826248,36,16,0.0130719,0.00898876,0.0001175,2.25,0.21931736,0.62696629,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00492_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00492_depth_50_clear_sky_10AM.txt,50.0,2.56926489,36,18,0.0130719,0.01011236,0.00013219,2.0,0.70043573,0.47808989,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00493_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00493_depth_50_clear_sky_10AM.txt,50.0,4.6202898,40,24,0.01452433,0.01348315,0.00019583,1.66666667,0.25381264,0.66853933,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00494_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00494_depth_50_clear_sky_10AM.txt,50.0,5.17512178,23,21,0.00835149,0.01179775,9.853e-05,1.0952381,0.54157589,0.48623596,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00495_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00495_depth_50_clear_sky_10AM.txt,50.0,1.02509248,25,33,0.00907771,0.01853933,0.00016829,0.75757576,0.40577342,0.65702247,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00496_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00496_depth_50_clear_sky_10AM.txt,50.0,3.42742133,36,28,0.0130719,0.01573034,0.00020563,1.28571429,0.40849673,0.41685393,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00497_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00497_depth_50_clear_sky_10AM.txt,50.0,5.42681503,30,15,0.01089325,0.00842697,9.18e-05,2.0,0.50980392,0.34241573,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00498_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00498_depth_50_clear_sky_10AM.txt,50.0,2.29649353,41,29,0.01488744,0.01629213,0.00024255,1.4137931,0.31572259,0.28174157,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00499_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00499_depth_50_clear_sky_10AM.txt,50.0,8.62450314,38,18,0.01379811,0.01011236,0.00013953,2.11111111,0.67937545,0.73258427,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00500_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00500_depth_50_clear_sky_10AM.txt,50.0,3.61095047,28,26,0.01016703,0.01460674,0.00014851,1.07692308,0.7432825,0.46011236,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00501_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00501_depth_50_clear_sky_10AM.txt,50.0,2.87194824,38,32,0.01379811,0.01797753,0.00024806,1.1875,0.55337691,0.23820225,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00502_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00502_depth_50_clear_sky_10AM.txt,50.0,7.3460083,38,15,0.01379811,0.00842697,0.00011628,2.53333333,0.3362382,0.25870787,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00503_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00503_depth_50_clear_sky_10AM.txt,50.0,5.21438265,31,11,0.01125635,0.00617978,6.956e-05,2.81818182,0.75290487,0.64634831,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00504_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00504_depth_50_clear_sky_10AM.txt,50.0,2.53981733,39,20,0.01416122,0.01123596,0.00015911,1.95,0.64941903,0.60674157,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00505_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00505_depth_50_clear_sky_10AM.txt,50.0,2.89679861,33,24,0.01198257,0.01348315,0.00016156,1.375,0.50925926,0.50280899,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00506_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00506_depth_50_clear_sky_10AM.txt,50.0,3.07881665,33,36,0.01198257,0.02022472,0.00024234,0.91666667,0.51216412,0.63370787,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00507_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00507_depth_50_clear_sky_10AM.txt,50.0,6.42583323,36,15,0.0130719,0.00842697,0.00011016,2.4,0.54538853,0.52668539,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00508_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00508_depth_50_clear_sky_10AM.txt,50.0,3.8037796,38,35,0.01379811,0.01966292,0.00027131,1.08571429,0.61619463,0.33679775,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00509_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00509_depth_50_clear_sky_10AM.txt,50.0,4.15202951,43,11,0.01561365,0.00617978,9.649e-05,3.90909091,0.26525054,0.59129213,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00510_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00510_depth_50_clear_sky_10AM.txt,50.0,7.55356121,34,30,0.01234568,0.01685393,0.00020807,1.13333333,0.52142338,0.6505618,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00511_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00511_depth_50_clear_sky_10AM.txt,50.0,5.03979158,30,15,0.01089325,0.00842697,9.18e-05,2.0,0.52541757,0.38567416,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00512_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00512_depth_50_clear_sky_10AM.txt,50.0,3.62221766,31,26,0.01125635,0.01460674,0.00016442,1.19230769,0.56590414,0.68146067,clear_sky,10AM
